seqid	P30102_1067	P30102_1068	P30102_1069	P30102_1070	P30102_1071	P30102_1072
1f2589ae0d6517117069dc4451f71327	0	17	0	0	0	0
192f29f02c5261381d6a33455d0c5048	0	0	17	0	0	0
b093c00c7f79237e6cc18b37b23f1bbd	0	0	17	0	0	0
e70b658eacf61370f95cbec760086b0e	0	0	17	0	0	0
ad8bf417b52058e4ac416e9cd44657fa	0	0	17	0	0	0
67ef14d631429af34c8ff2d232837ae5	0	0	17	0	0	0
63e0c05389b96fe0de15f37fe7beac8b	0	0	17	0	0	0
bbc83a06593f362dec5cde5e8ecf0877	0	0	17	0	0	0
cc01baddba984012656249cd316426d0	0	0	0	0	0	0
66fc65b3d7b94b137a7862de49ff6263	0	0	0	0	0	0
1366b46d2c2f1312fe2ac1bac24a53b3	0	0	0	0	0	0
8b8290677b2979441ef5436d8a3d3986	0	0	0	0	0	0
e86bf50d7c7ff0761f5b5fd12c0a0b6b	0	0	0	0	0	0
60c9c408d15baa6601988c60e63d52f5	0	0	0	0	0	0
f789c1875a94ef3e561ed43284fb11dc	0	0	0	0	0	0
f254798a9126b7437d34d0285618d6f9	0	0	0	0	0	0
9c6503f75c3bbde60dd61691901caf69	0	0	0	0	0	0
d85ae49cc03022ec0ce9f42ae9e44ba4	0	0	0	0	0	0
46162483420af62bd83f95e4602c798b	0	0	0	0	0	0
ce68d24fb386045ae08a06d887417f85	0	0	0	0	0	0
f3097abb1de1d901d5759cfbae38ae79	0	0	0	0	0	0
c4bbba5881c651c164f497c69e6056e4	0	0	0	0	0	0
45b814669e2719762a6d256dca8a3969	0	0	0	0	0	0
472360d495d60fec52fd149e91078962	0	0	0	0	0	0
a6c0f44c18cc7f5a59e4e82ae8179862	0	0	0	0	0	0
4e97b09c01674f228f232cd6dc7288d8	0	16	0	0	0	0
81259464ed38663970b40820f8f6dc8f	0	16	0	0	0	0
732722689b8f311a0bc495f6583e99f5	0	16	0	0	0	0
bf78c837f0cfefce5b0b0a82c78fc19a	0	16	0	0	0	0
b164e20cdbad3cc99c12e2f0560ce300	0	16	0	0	0	0
19b90bd56919ef20fe45183186e30f06	0	16	0	0	0	0
f6c3a9ee599e5d16931ca1fe8e1f4e40	0	16	0	0	0	0
8094adef14ea25b787ac761e19b446e4	0	16	0	0	0	0
e0277c5254f9a7a1b9a87dc81e3dbb2c	0	16	0	0	0	0
4b5d598382616cb9ca393cf4bc2b9548	0	0	16	0	0	0
de6488de873ec9b2dec2019a3955497b	0	0	16	0	0	0
d1bccdacbcaa1092d9981dc7fe9d5091	0	0	16	0	0	0
4d2e533c49e0e4857258a4988483357a	0	0	16	0	0	0
01b917c1e8e6b2253cc89438dd2738ca	0	0	0	0	0	0
c5ffa14aeb902b2af9ef74c89f8de024	0	0	0	0	0	0
ad6142e1c70aa948ed4dd67ed09ec655	0	0	0	0	0	0
b487035b586ff915d5508ef6a37e35da	0	0	0	0	0	0
cc1b42c6f15f9e762ee6a74581137809	0	0	0	0	0	0
20815ea38c4bdcbf4e2cc9b58a74f4bf	0	0	0	0	0	0
c042b5ba7ca78abac496f66192283ff9	0	0	0	0	0	0
03ebce6fe4e546b04ca9382d63b56d5d	0	0	0	0	0	0
4d93383d0d775f7979f2fbe804ff9997	0	0	0	0	0	0
d7d650975cf318371d55cd5480ba1820	0	0	0	0	0	0
8b4c3a3a505b1f2175124e590ad545e9	0	0	0	0	0	0
21dc1bc2fa21a83332cf46084d8ff5c2	0	0	0	0	0	0
a379fd78bef65179a93cf4243b78b5ac	0	15	0	0	0	0
856eac02d6ca0bdb906af549f3989181	0	15	0	0	0	0
c49cc7c2c45bd7a87913453e515ea14f	0	15	0	0	0	0
f3008c00cc8ec2facd489a6022af80f1	0	15	0	0	0	0
11eb23b8648fbd56631d56cbaa7507fe	0	0	15	0	0	0
95186e7daca6cc1c31d5cbc07cc977bb	0	0	15	0	0	0
7bca6d7244dec84e86cf974404ff9489	0	0	15	0	0	0
3c957768c2d2cb3fb4e600fa625927c0	0	0	15	0	0	0
e9398bc0ad9626bc4742c93fd0363bac	0	0	15	0	0	0
259602c775aa2ce45e9ce6672a282ad4	0	0	15	0	0	0
ab697b59f0d3ef047f587ce87220f76f	0	0	15	0	0	0
aea45154f320bf0246f241f29139383e	0	0	15	0	0	0
060ca05d3531f408be4c870c126af622	0	0	15	0	0	0
ecd6bdeb8f20506ead5c0eb2a83ad8e9	0	0	15	0	0	0
fa2729733555d38def31536ec2784e82	0	0	0	0	0	0
8a40fd4363077417666771a9394aeec4	0	0	0	0	0	0
c0b44e57cb4fadd9e44eaecaf0c50015	0	0	0	0	0	0
f271db3b24381e30bd4c9ac31bf09c4f	0	0	0	0	0	0
9cfc246616eabe35e7722954f42904ed	0	0	0	0	0	0
41dd9539a67b81350b181c587e19a8f6	0	0	0	0	0	0
d8ed7e9258c2668327753e6e481856c4	0	0	0	0	0	0
21a2f0c5cbd9a20b500e7a247126640a	0	0	0	0	0	0
be172955b789fb58d792d8c6d5c77437	0	0	0	0	0	0
ffbf4ea5fc3649bbc5eb6ecc6699a350	0	0	0	0	0	0
8e04273766123b4aa43812954866e337	0	0	0	0	0	0
1fcafa128d31e27394ce5586cc771b31	0	0	0	0	0	0
7c029cced5c4eb3c52a9521300b3c814	0	0	0	0	0	0
99d7f0b21ef4f9dfee1ea7423a95a15d	0	0	0	0	0	0
12d626ed637f669db41ed998bd3aebda	0	0	0	0	0	0
7be7c0f56e48a5ed6416cd439f0452c2	0	14	0	0	0	0
5d26f308b35bd9174fc8bc445521d30c	0	14	0	0	0	0
50b5eb95accc90713c1fae9402bc5eb7	0	14	0	0	0	0
dfad4b7216cd17f0942eb7e443e1ab6d	0	14	0	0	0	0
365c8f518e86e3bab09f4d5e36f11e88	0	14	0	0	0	0
da1fafe8c69aca70c32d5de537fb8861	0	14	0	0	0	0
59c755ebd91fb82876df4ab11bda8854	0	0	14	0	0	0
535f1e5956a3e98c1c2330ed54d19df2	0	0	14	0	0	0
6391bb1ca4776995ca6be6d0eb3887d0	0	0	14	0	0	0
00a012425b908ac52ef5c3de2c88a0dc	0	0	14	0	0	0
16888fb87c90363274f91b5ad65915ee	0	0	14	0	0	0
1dc9265700ece33f3553fd71255162a7	0	0	14	0	0	0
f021f56942555897cdd653c4ddb5c8db	0	0	14	0	0	0
0c70fbbe753b83288d48ba5bd8bc7043	0	0	14	0	0	0
6f99fa24539efa1d4d9276ce58c13151	0	0	14	0	0	0
14bb6ce45646032f2be88888fc9d5cc6	0	0	0	0	0	0
ca2b3f0929859cb20a5a511dc0cbe859	0	0	0	0	0	0
b49b29f3e77c55a438d499c47ff48608	0	0	0	0	0	0
c5d5a1b8c6f22002c4d2437e48ca7ad0	0	0	0	0	0	0
d4c440bc86c9e47b16c475f947b52969	0	0	0	0	0	0
626ac32e38a2ad7c9035123a6353162e	0	0	0	0	0	0
95b4bd299fb06af319b4689f015269d7	0	0	0	0	0	0
10a1c37cfdaaca1d25fde2209c58820b	0	0	0	0	0	0
647fe99b21da7fdc24719659f033488e	0	0	0	0	0	0
f1a686f8367b1fbb7cef4834cd553b85	0	0	0	0	0	0
2444d8607e950e56e2a3c7e47164f416	0	0	0	0	0	0
916cefcfc4f1b98f493d771a168af1aa	0	0	0	0	0	0
18c8f940e2b624c972f557ff878a90f0	0	0	0	0	0	0
054b40b62369eda36c01330442016042	0	0	0	0	0	0
705898a71409ea3d74d4c1930bb89350	0	0	0	0	0	0
9eb615aa5c1225d31d3dcce86870cf1e	0	0	0	0	0	0
4505152beab1b3959e57e5ada546cfc7	0	5	0	0	0	0
fcd9c1f3125113e51cbdf952a0ba49bf	0	0	0	0	0	0
1ed741fa974bb0610a71b3757553f35f	0	0	0	0	0	0
82a6065b856c9299fca4054c5b7561f4	0	0	0	0	0	0
9ee06c215230cf8ff30e79f42875f878	0	0	0	0	0	0
032b60aeec509e3f01eabe5795fee4b2	0	13	0	0	0	0
7edd5036cada4c421b445a2a4163eb60	0	13	0	0	0	0
49f8a451265a1f6084d5a9445a874a7e	0	13	0	0	0	0
8550667647b9b47e683aa897e554cfb9	0	13	0	0	0	0
b56430f43175794f230c5b498682dfd5	0	13	0	0	0	0
61366b7b0708c0fe55844adb5b2f98f9	0	13	0	0	0	0
a3be55c5ae7a973d39b0ff17193f0832	0	13	0	0	0	0
15fa7ecd398e8b4600184454740019df	0	13	0	0	0	0
aa0e9b5fa4dcd0e9101065524386bb7b	0	8	5	0	0	0
b71110205d85dcc21cc3e47ae919ac86	0	0	13	0	0	0
8dc184032823bf7b120b2be04a4b11c8	0	0	13	0	0	0
6f717e24a0aa9174962fbb9238353c89	0	0	13	0	0	0
14bb25f7a523582bf760c376da9f3674	0	0	13	0	0	0
47e9bba49a244015b7000c189d497f2d	0	0	13	0	0	0
2aca38ab4c33b50c50c873188dab4d7a	0	0	13	0	0	0
7b9b6a7afc78fc8c7221144b5c2a169e	0	0	13	0	0	0
e3164722e5d54ea643d48e27da373d60	0	0	13	0	0	0
dabd8cc7c34af3ec1db75ff093db02ca	0	0	13	0	0	0
1b5e8822d88da05d73809b8f043f753c	0	0	0	0	0	0
fc43822dfaa3ffd608dd5a78632988bc	0	0	0	0	0	0
f16b474ce2b4e6f05fe56dceefffcf62	0	0	0	0	0	0
31c3125ab8ce5368ddd94e33f92a3738	0	0	0	0	0	0
ebdcac523f0ffd024bd0d4c684d5e028	0	0	0	0	0	0
e4e0743c9f7c93a47150d957462ddf3c	0	0	0	0	0	0
6bca2ed4b6366b0f94de7169126336c4	0	0	0	0	0	0
a645d3e95e1b9e5ae0924a6609413dd7	0	0	0	0	0	0
59e0adce7c2a722edde3bbe2b9627056	0	0	0	0	0	0
f08a696fee7cc64b82920722d9521725	0	0	0	0	0	0
3c548fd97450bdc124c04149305b6ed7	0	0	0	0	0	0
4e237e6bfda19eff422ca66b346a6366	0	0	0	0	0	0
90f7869eabe96beff7d9660d94c24533	0	0	0	0	0	0
7777aa289be592da0b61d8c9fa1234ff	0	0	0	0	0	0
aa605484b6d390babf1e378c7b76369b	0	0	0	0	0	0
008d857ed1a3ce5af2e3c9ad3a57941d	0	0	0	0	0	0
9d426af1a2bca4cb8b77c16657c7fcec	0	0	0	0	0	0
f359d6b12d6df77fce3684238719e6c2	0	0	0	0	0	0
e194ec20d9bf0bbf1e90f89f6f4c25e0	0	0	0	0	0	0
706b75ae0f2f21d1309b7b00259feb3e	0	0	0	0	0	0
01b706e52b74ab2e5012df327c1e64d5	0	0	0	0	0	0
8d5613fd77eb546f5542922c03ae650a	0	0	0	0	0	0
979ffe536e9cbb30420acddf834b985b	0	0	0	0	0	0
70e073dab3a872af55d4489a35caaaac	0	0	0	0	0	0
7deccfdd7461834a13f3b2e5c25667a5	0	12	0	0	0	0
a3b8477a38f9d8536aec85daa653e333	0	12	0	0	0	0
d9a3d6fce50d5c8884b87423b073c534	0	12	0	0	0	0
68cfd69cc6e25a49b67a413eb32de9fb	0	12	0	0	0	0
81d57f78a0e665a0e5c282b0443adeec	0	12	0	0	0	0
952fa5e731de21e1f8f8f3bfd7029c96	0	12	0	0	0	0
fa09bf2d046bc1573940a13e6979ae2b	0	0	12	0	0	0
114ed5385c056155d9a9f53efdb1dd9c	0	0	12	0	0	0
b5da0fe924db7ae7c9bfcf78f78ba895	0	0	12	0	0	0
b416ae5761cd270e7d9483a0df0dc33c	0	0	12	0	0	0
2cb79fb3fe8a2dd6b94da4ead3a451cc	0	0	12	0	0	0
bc03d90613ea45736570087a9114e891	0	0	12	0	0	0
74970f9e251575b5ed133802d16a67af	0	0	12	0	0	0
65294b29f8567a3f3937c3dbc7bd75f0	0	0	12	0	0	0
15c2ae6ea00a2c46f1fd0569798c9d83	0	0	12	0	0	0
a1ffc963aa2d002ef3b7849fff9212ab	0	0	12	0	0	0
70e82c1f85c489bdcf95d525ba87f656	0	0	0	0	0	0
ddc496ec44102ca534a93df93b427af7	0	0	0	0	0	0
f03f91d4a904fd2eff47b30f1c570be3	0	0	0	0	0	0
c65e13082d20fdfb45b6e46d9d914d5c	0	0	0	0	0	0
9a26ffcc594fe5d0b67770db67b75a87	0	0	0	0	0	0
d71e0ff0852ddad7102b823e8a37813e	0	0	0	0	0	0
8646332df51cf90487605ed0ac3597fa	0	0	0	0	0	0
36ff0272dc610fcf3647c524f633486e	0	0	0	0	0	0
0a1f5ed70dcb37a86924dbd5fde981af	0	0	0	0	0	0
b821e300b7544f0b507fd65c9f19d0ca	0	0	0	0	0	0
5d0e44ece6b434aca562fa33b7321c4b	0	0	0	0	0	0
552b9a6e56c424c901f60561c1af271b	0	0	0	0	0	0
6ee221c626a2b6dde262cf389c66823b	0	0	0	0	0	0
04be702b895fe5ed0568344daf564276	0	0	0	0	0	0
d043c680768cdc0c468bf8bb30833a74	0	0	0	0	0	0
8dc58c8431736ef0ac6f853576b05f06	0	0	0	0	0	0
d3829c53b66db828d6bff7f21c6dad28	0	0	0	0	0	0
01af536110b737983327bdbd0a20f584	0	11	0	0	0	0
0488ed4a9632ed596f83760df71f6b1a	0	11	0	0	0	0
bfa961a6289c03781f044dee61b9c963	0	11	0	0	0	0
cdb6231fdfeed8a3ded002938db150b7	0	11	0	0	0	0
7feaeb5e2349636f7e031f3556527b22	0	11	0	0	0	0
066ebd75e6cfa6f7d1d491b1fc5e0622	0	11	0	0	0	0
4798bf6a81d317bc46f759278b79e592	0	0	11	0	0	0
b373bba9103a230c206aeb7d942664e3	0	0	11	0	0	0
5894104798f005c2df0fdb8f60b68804	0	0	11	0	0	0
1993a620f23e36fcbdf7f2ee34e63e10	0	0	11	0	0	0
3a0346a46e184098f63d048b49da9014	0	0	0	0	0	0
fcf7fe1739d4033fc814b10d781d1af6	0	0	0	0	0	0
4c94128c33f4cb92460ec0651a6a883f	0	0	0	0	0	0
054cc951ce2db503dd36d9992c4fb415	0	0	0	0	0	0
8af10069b2a003ce57935e14d4f46208	0	0	0	0	0	0
7a5c84a7b1c4ed2a6e14a2d37e0d29a3	0	0	0	0	0	0
5ae3683bbebfa652406274b5beca783f	0	0	0	0	0	0
75fdc1dc6a47faefbf3474a749f88e96	0	0	0	0	0	0
a326b1c9b7e04b443b432f46a0cb2388	0	0	0	0	0	0
e0f79c301f6255b130e3ed47cb1c5172	0	0	0	0	0	0
6cb0373f51e1042357b77fff1f674cca	0	0	0	0	0	0
4e6bbeb864d8e115a7b4d431046cfb0e	0	0	0	0	0	0
f8c84f8e227161f3305ac35fc6f6d600	0	0	0	0	0	0
6fce343a70dd8f411533c16986ade270	0	0	0	0	0	0
a4ac15ea9021a9c5a08e2dba327e132f	0	0	0	0	0	0
d5bd4c979f4bf4ada9cc3c189b4f61ef	0	0	0	0	0	0
b3cf6aa4e28c086a67e17c8199d4a48d	0	0	0	0	0	0
2bc3f54a34be843e273637ced13e73ea	0	0	0	0	0	0
65944a68f1c257deb6b9a0e823a067fb	0	0	0	0	0	0
144f555c62e348095c94d4e18f9f0e02	0	0	0	0	0	0
b0e5fc1d1031565a89cc560eb8db75b6	0	0	0	0	0	0
41414b679639af8cc9ce6eead10ccb10	0	0	0	0	0	0
fe377be38d8f928319be132de86534d2	0	10	0	0	0	0
0e7fccaf5e16107888d6c8c594ddab47	0	10	0	0	0	0
93e129590f3c34518d578d05e7975f32	0	10	0	0	0	0
7c2269d9a32d061f25debeb75f253ab2	0	10	0	0	0	0
58e3ce1fd24d0fcfa3a8010bcc1d72dc	0	10	0	0	0	0
ea3caf1c63f74c44be257886ee604382	0	10	0	0	0	0
a47107d7ed9a8f6b531559e1ca6517b0	0	10	0	0	0	0
ccd0c042647658a41f596f0774c06cc3	0	0	10	0	0	0
b8c307ec1a97ca8dfc17506885bec49a	0	0	10	0	0	0
4e872615199d2df89ddc11153491baeb	0	0	10	0	0	0
008be891c1c17c2989f0d188b81a5721	0	0	10	0	0	0
022be8d3cf931a3558bd13b841b72cff	0	0	10	0	0	0
2fc9a22e5665fab97be444167b049015	0	0	10	0	0	0
013a07a1fb7710499bac1ff6ce3837b5	0	0	10	0	0	0
59d7332b6260dfb959116902610dd02c	0	0	10	0	0	0
17acd912e6ef6a774f04a5e103cdd573	0	0	10	0	0	0
d4b59d9eb6647f43ad43304bbb7c32a3	0	0	10	0	0	0
9fa1342d59ed83975b9958e625d52875	0	0	0	0	0	0
f0e91f5a3ac2768fb3fc2abf78d3495f	0	0	0	0	0	0
7c1919387635a22c8415b551b0326379	0	0	0	0	0	0
30e8cf4b59a8f85e543145cf1b693714	0	0	0	0	0	0
583d3336abe9cc8c3944e83182848f20	0	0	0	0	0	0
0fad8c66735c6201cf5124a02716de6d	0	0	0	0	0	0
d12172686fe93ff85154211aa69887f7	0	0	0	0	0	0
112fed7c9b1cc6fdc72e50d6c9aa0430	0	0	0	0	0	0
6405ec8cbf939e17c8afb7bfdf50fd02	0	0	0	0	0	0
bac8842d4eb3e15eacd3a0c4bdbbf1b3	0	0	0	0	0	0
4fa5302402197ab8dc2b62875dbd642f	0	0	0	0	0	0
9fea0fc4c47f87bbac98d8b93d5be716	0	0	0	0	0	0
18e6a7823db030c28dde917ea6de14a2	0	0	0	0	0	0
a033bd1bc93f105c8ec50bbe223d7658	0	0	0	0	0	0
a4ad54ed2e2c30ba2ce1ff018e2f39ef	0	0	0	0	0	0
a06650cfd4367728f2cd52010014fa05	0	0	0	0	0	0
01468e9071ec344c80780d073bdf611e	0	0	0	0	0	0
de81e3013de6afc9c4ae6c5e90ea4e15	0	0	0	0	0	0
24522f7485582e07564aed7c426af59d	0	0	0	0	0	0
7cdc89c21d847da9f690ea1c694dcd60	0	0	0	0	0	0
0f82891243c08068222d9e4e3348f255	0	9	0	0	0	0
cbace58e748c5951be7042dc38d5f654	0	9	0	0	0	0
e8e8df81c599f85841213a2e32162254	0	9	0	0	0	0
35fd41579b5eec27ec14c400c586c480	0	9	0	0	0	0
a84ce83235868b483d0bf3433052ca78	0	9	0	0	0	0
9a02f2182e8780dff1be76baa2de2288	0	9	0	0	0	0
b78fe9067176cc884d9d372f3cbbd724	0	0	9	0	0	0
a84dad6c99e096de4bbcaf5c6faebb0c	0	0	9	0	0	0
bbb3e1fed890fe587429cbadedf5e033	0	0	9	0	0	0
0a7a72cf0cbf9f815d62c85dfa0b269a	0	0	9	0	0	0
d7148b7d7a32a2ec0325cb8001b09f12	0	0	9	0	0	0
bc02053f5c4c1ad11bb5231eeff66746	0	0	9	0	0	0
6efd74b1784cd39619e4f722309cd4b8	0	0	9	0	0	0
b047ddb78068a2619b4cdf0195a1e959	0	0	9	0	0	0
98fb728dd28998f3c469553c177a4113	0	0	9	0	0	0
bc7dc0a7572b7dbf8812272c68ed1d80	0	0	9	0	0	0
0be27653687e37cb1d425befb2d75381	0	0	9	0	0	0
b23f9a98afa4f3c76a8e9e26362e179e	0	0	9	0	0	0
b2d06876a876d2e5a1e33e5152af1af5	0	0	9	0	0	0
f7a883a85af469e40f60a50df3cf7ddd	0	0	0	0	0	0
d7b5593b7033db186d0cba969003c804	0	0	0	0	0	0
9db01e0950d7822dec4ca986584f02b2	0	0	0	0	0	0
f98eab1c618024d7ce771a75029dfaca	0	0	0	0	0	0
d3211dcde1f6cb80693cad45b5c1528f	0	0	0	0	0	0
0f0f04f9a323f23a4e54d41bf3097f47	0	0	0	0	0	0
d21432a68605efde5027591fd88f88dc	0	0	0	0	0	0
c1d8f746065975c3dc82d29b9eee6f45	0	0	0	0	0	0
8b1acc33cdaa7bb4b79ebc138f711668	0	0	0	0	0	0
ccb0ad8d40b63b5da37a8c0d49dbe041	0	0	0	0	0	0
65c53d7ed8d00c62050c337fa47b6bb4	0	0	0	0	0	0
2905ba5c27c08da9632ebe44c23bf000	0	0	0	0	0	0
b189dfdbca67c55ecc626a75c32427c2	0	0	0	0	0	0
88565e1a37d87b5712759106f7015306	0	0	0	0	0	0
aaa6576353fc57f0a600e75ffa65451b	0	0	0	0	0	0
e149cb15c585a41ca7f02fbda4bfc5b3	0	0	0	0	0	0
8ab56c0bef6958f395f25b0954858d47	0	0	0	0	0	0
9d09ddacbb3c69f0c177293b7e15fa5a	0	0	0	0	0	0
ec098ad12ef2923b449a01762462578b	0	0	0	0	0	0
499b91aaeb28e60563d38719eebbcadf	0	0	5	0	0	0
ab89714c96c70d079eeb0d24cd4fbdd2	0	0	0	0	0	0
117b0fe605f692482a7169fb79333194	0	0	0	0	0	0
9a81b1b87d5dc3b967370a6339b2a1d9	0	0	0	0	0	0
fbd3170eb75043c0129d7a10655c79d9	0	0	0	0	0	0
d9fe8a7caa29b6317dc94d9d51494b02	0	0	0	0	0	0
ccda94ab49d6bfb68e2a5d97923b5d5b	0	0	0	0	0	0
88342c18e69b46ec98c2fc6f5ecc7b15	0	0	0	0	0	0
97421e50bbda79d5e815825ba731493f	0	0	0	0	0	0
0df01b040c60f4e6b41904be096b1c12	0	8	0	0	0	0
0c43b939c9678347a289d73ad79a76eb	0	8	0	0	0	0
375d16dc15aab81ea2eb38309545f05a	0	8	0	0	0	0
b352961453df2880ab30e9c0ee90ab85	0	8	0	0	0	0
cb3f5d4ed817edf5cb1ecb9306d3dc1d	0	0	8	0	0	0
59f55beb3626ab5e09d50e461b7bb5b8	0	0	8	0	0	0
38db31fadcc34bfcd2d51b3a592ee262	0	0	8	0	0	0
ed0584432c946b247940ac6f49d8f05f	0	0	8	0	0	0
fe74f8e203b0a207dc42e79e1fe45d89	0	0	8	0	0	0
7d2c226fd4e49d0a16c797ee88d7228a	0	0	8	0	0	0
1708b37f966a2e4733365868a67fa139	0	0	8	0	0	0
26d6355ebd0931dadbde893939441546	0	0	8	0	0	0
ee53b1fb3968433480e7d03e2dbfae8d	0	0	8	0	0	0
d2df5542834a61b9c87b5907abff3792	0	0	8	0	0	0
6365da1a4dbe4a1ea84f22706985732e	0	0	8	0	0	0
58a3bb88d32b8dfcc8d8f12069e00fb9	0	0	8	0	0	0
fb1927a48f3ec9408052143f67dde4c2	0	0	8	0	0	0
b5ff6f56f936eb04b68c0dddae90d3b0	0	0	8	0	0	0
2cae984d1763fccf51ae6f6fd49a551d	0	0	8	0	0	0
26f934b3f910fd74d9526f27b1dde82c	0	0	8	0	0	0
